COMPANY_CD,COUNTERPARTY_CD,SEQ_NO,SEC_REF_NO,SEC_CATEGORY,SEC_TYPE,DEAL_TYPE,GUARANTOR_CD,CURRENCY,VARIATION_VALUE,VALUE,VALUE_FLUC,ISS_BANK_CD,ISS_BANK_REF,ADV_BANK_CD,ADV_BANK_REF,CONFIRM_BANK_CD,CONFIRM_BANK_REF,RECEIPT_DT,ISSUE_DT,EXPIRE_DT,RENEW_DT,CANCEL_DT,TENOR,REVIEW_DT,STATUS,REMARKS,FLAG,INORDER_HIST,ENT_BY,ENT_DT,MODIFY_DT,MODIFY_BY,APRV_DT,APRV_BY,SEQ_REV_NO,GX,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_REVERSAL,SAP_REVERSAL_BY,SAP_REVERSAL_DT,PG_REF,CR_DR,TDS_AMT,TDS_STRUCT_CD,LOG_SEQ_NO,LOG_ENT_DT
AMNS=SALES',S-1-0-20-0,8,AMNS-S-8,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,03/10/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/10/2021 00:00:00
AMNS=SALES',S-1-0-21-0,9,AMNS-S-9,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,03/10/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,03/10/2021 00:00:00
AMNS=SALES',S-1-0-22-0,10,AMNS-S-10,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,15/12/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,15/12/2021 00:00:00
AMNS=SALES',S-1-0-31-0,26,AMNS-S-26,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,29/09/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/09/2023 00:00:00
AMNS=SALES',S-1-0-32-0,29,AMNS-S-29,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,27/10/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,27/10/2023 00:00:00
AMNS=SALES',S-1-0-29-0,24,AMNS-S-24,R,LC,null,null,1,null,0,null,null,null,null,null,null,null,14/07/2023 00:00:00,null,null,null,null,null,null,P,null,null,null,37,10/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,10/07/2023 00:00:00
AMNS=SALES',S-1-0-23-0,11,AMNS-S-11,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,credit exceed approval taken,null,null,37,06/04/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,06/04/2022 00:00:00
AMNS=SALES',S-1-0-33-0,30,AMNS-S-30,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,30/11/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/11/2023 00:00:00
AMNS=SALES',S-1-0-34-0,33,AMNS-S-33,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,18/12/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,18/12/2023 00:00:00
AMNS=SALES',S-1-0-35-0,34,AMNS-S-34,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,29/12/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/12/2023 00:00:00
AMNS=SALES',S-1-0-26-0,21,AMNS-S-21,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,48,02/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,02/01/2023 00:00:00
AMNS=SALES',S-1-0-28-0,23,AMNS-S-23,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,28/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/01/2023 00:00:00
AMNS=SALES',S-1-0-30-0,25,AMNS-S-25,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,18,22/08/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/08/2023 00:00:00
AMNS=SALES',S-1-0-36-0,42,AMNS-S-42,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,15/01/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,15/01/2024 00:00:00
AMNS=SALES',S-1-0-38-0,45,AMNS-S-45,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,12/01/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,12/01/2025 00:00:00
AMNS=SALES',A-33-19-11921-0,4,AMNS-S-4,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,13/01/2021 00:00:00,15/02/2024 00:00:00,null,10/05/2021 00:00:00,1129,null,C,LTCORA DATED 21DEC2020 - DUPLICATE of AMNS-S-3,X,null,95,10/05/2021 00:00:00,10/05/2021 00:00:00,95,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,10/05/2021 00:00:00
AMNS=SALES',A-33-19-11921-0,3,AMNS-S-3,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,13/01/2021 00:00:00,15/02/2024 00:00:00,null,null,1129,null,O,LTCORA DATED 21DEC2020,Y,Y,95,10/05/2021 00:00:00,10/05/2021 00:00:00,95,10/05/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,2,10/05/2021 00:00:00
AMNS=SALES',A-33-19-11921-0,3,AMNS-S-3,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,13/01/2021 00:00:00,15/02/2024 00:00:00,null,null,1129,null,A,LTCORA DATED 21DEC2020,null,null,95,10/05/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,10/05/2021 00:00:00
AMNS=SALES',A-33-19-11921-0,4,AMNS-S-4,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,13/01/2021 00:00:00,15/02/2024 00:00:00,null,null,1129,null,A,LTCORA DATED 21DEC2020,null,null,95,10/05/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,10/05/2021 00:00:00
AMNS=SALES',A-33-19-11921-0,3,AMNS-S-3,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,13/01/2021 00:00:00,15/02/2024 00:00:00,null,16/06/2022 00:00:00,1129,null,R,LTCORA DATED 21DEC2020,X,Y,95,10/05/2021 00:00:00,10/05/2021 00:00:00,95,10/05/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,3,16/06/2022 00:00:00
AMNS=SALES',A-33-19-11921-0,12,AMNS-S-3-V1,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,16/06/2022 00:00:00,15/02/2024 00:00:00,16/06/2022 00:00:00,null,1129,null,A,LTCORA DATED 21DEC2020,null,Y,104,16/06/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,16/06/2022 00:00:00
AMNS=SALES',A-33-19-11921-0,12,AMNS-S-3-V1,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,16/06/2022 00:00:00,15/02/2024 00:00:00,16/06/2022 00:00:00,null,1129,null,O,LTCORA DATED 21DEC2020 AMD01,Y,Y,104,16/06/2022 00:00:00,16/06/2022 00:00:00,104,16/06/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,16/06/2022 00:00:00
AMNS=SALES',A-33-19-11921-0,12,AMNS-S-3-V1,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,16/06/2022 00:00:00,15/02/2024 00:00:00,16/06/2022 00:00:00,04/01/2024 00:00:00,1129,null,R,LTCORA DATED 21DEC2020 AMD01,X,Y,104,16/06/2022 00:00:00,16/06/2022 00:00:00,104,16/06/2022 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,04/01/2024 00:00:00
AMNS=SALES',A-33-19-11921-0,35,AMNS-S-3-V2,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,04/01/2024 00:00:00,15/02/2024 00:00:00,04/01/2024 00:00:00,null,1129,null,A,LTCORA DATED 21DEC2020 AMD01,null,Y,104,04/01/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,04/01/2024 00:00:00
AMNS=SALES',A-33-19-11921-0,35,AMNS-S-3-V2,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,04/01/2024 00:00:00,31/05/2024 00:00:00,04/01/2024 00:00:00,null,149,null,O,LTCORA DATED 21DEC2020 AMD03,Y,Y,104,04/01/2024 00:00:00,04/01/2024 00:00:00,104,04/01/2024 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,2,04/01/2024 00:00:00
AMNS=SALES',A-33-19-11921-0,35,AMNS-S-3-V2,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,04/01/2024 00:00:00,31/05/2024 00:00:00,04/01/2024 00:00:00,23/04/2024 00:00:00,149,null,R,LTCORA DATED 21DEC2020 AMD03,X,Y,104,04/01/2024 00:00:00,04/01/2024 00:00:00,104,04/01/2024 00:00:00,104,0,K,null,null,null,null,null,null,null,null,null,null,3,23/04/2024 00:00:00
AMNS=SALES',A-33-19-11921-0,43,AMNS-S-3-V3,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,23/04/2024 00:00:00,31/05/2024 00:00:00,23/04/2024 00:00:00,null,149,null,A,LTCORA DATED 21DEC2020 AMD03,null,Y,195,23/04/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,23/04/2024 00:00:00
AMNS=SALES',A-33-19-11921-0,43,AMNS-S-3-V3,R,LC,CAPACITY,null,1,Fixed,499246040,0,ICICI Bank Ltd,0393NDSG00223821,Standard Chartered Bank ,529114071997-G,null,null,15/01/2021 00:00:00,23/04/2024 00:00:00,31/05/2025 00:00:00,23/04/2024 00:00:00,null,404,null,O,LTCORA DATED 21DEC2020 AMD04,Y,Y,195,23/04/2024 00:00:00,23/04/2024 00:00:00,195,23/04/2024 00:00:00,195,0,K,null,null,null,null,null,null,null,null,null,null,2,23/04/2024 00:00:00
AMNS=SALES',A-33-19-11925-0,46,AMNS-S-46,R,LC,null,null,1,null,499246040,null,null,null,null,null,null,null,01/06/2025 00:00:00,null,null,null,null,null,null,P,null,null,null,45,25/02/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/02/2025 00:00:00
AMNS=SALES',A-33-19-11925-0,47,AMNS-S-47,R,LC,null,null,1,null,499246040,null,null,null,null,null,null,null,01/06/2025 00:00:00,null,null,null,null,null,null,P,null,null,null,45,25/02/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/02/2025 00:00:00
SEMTPL=SALES',S-1-0-13-0,24,SEMTIPL-S-24,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,24/03/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,24/03/2023 00:00:00
SEMTPL=SALES',S-1-0-14-0,27,SEMTIPL-S-27,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,07/06/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/06/2023 00:00:00
SEMTPL=SALES',S-1-0-10-0,2,SEMTIPL-S-2,R,ADV,null,null,1,null,64896000,null,null,null,null,null,null,null,09/07/2021 00:00:00,null,null,null,null,null,null,P,null,null,null,45,09/07/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,09/07/2021 00:00:00
SEMTPL=SALES',S-1-0-10-0,3,SEMTIPL-S-3,R,ADV,null,null,1,null,64896000,null,null,null,null,null,null,null,09/07/2021 00:00:00,null,null,null,null,null,null,P,null,null,null,45,09/07/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,09/07/2021 00:00:00
SEMTPL=SALES',S-1-0-16-0,31,SEMTIPL-S-31,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,LC not required,null,null,170,18/10/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,18/10/2023 00:00:00
SEMTPL=SALES',S-1-0-17-0,33,SEMTIPL-S-33,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,154,30/01/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,30/01/2024 00:00:00
SEMTPL=SALES',S-1-0-18-0,34,SEMTIPL-S-34,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,80,13/02/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,13/02/2024 00:00:00
SEMTPL=SALES',S-1-0-19-0,37,SEMTIPL-S-37,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,48,01/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,01/06/2024 00:00:00
SEMTPL=SALES',S-1-0-20-0,40,SEMTIPL-S-40,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,supply on open credit,null,null,170,22/06/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/06/2024 00:00:00
SEMTPL=SALES',S-1-0-12-0,16,SEMTIPL-S-16,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,48,20/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/01/2023 00:00:00
SEMTPL=SALES',S-1-0-12-0,15,SEMTIPL-S-15,R,ADV,null,null,1,null,0,null,null,null,null,null,null,null,20/01/2023 00:00:00,null,null,null,null,null,null,P,Open Terms,null,null,48,20/01/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,20/01/2023 00:00:00
SEMTPL=SALES',S-1-0-11-0,4,SEMTIPL-S-4,R,ADV,null,null,1,null,55826000,null,null,null,null,null,null,null,25/02/2022 00:00:00,null,null,null,null,null,null,P,Security Deposit to be received prior to commencement of supply,null,null,48,22/02/2022 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,22/02/2022 00:00:00
SEMTPL=SALES',S-1-0-11-0,4,SEMTIPL-S-4,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,Not required  open terms,null,null,48,22/02/2022 00:00:00,22/02/2022 00:00:00,48,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,22/02/2022 00:00:00
SEMTPL=SALES',S-1-0-15-0,30,SEMTIPL-S-30,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,37,07/07/2023 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,07/07/2023 00:00:00
SEMTPL=SALES',S-1-0-21-0,41,SEMTIPL-S-41,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,170,08/07/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,08/07/2024 00:00:00
SEMTPL=SALES',C-34-1-2-0,45,SEMTIPL-S-45,R,OA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,28/01/2025 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/01/2025 00:00:00
SEMTPL=SALES',C-34-1-1-0,42,SEMTIPL-S-42,R,OA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,P,null,null,null,45,02/09/2024 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,02/09/2024 00:00:00
SGIPL=SALES',S-1-0-17-0,2,SGIPL-S-1,R,LC,GAS,null,1,Fixed,92500000,0,Standard Chartered Bank ,171020580802GS,Standard Chartered Bank ,529113741864-G,null,null,07/04/2021 00:00:00,08/03/2019 00:00:00,29/08/2021 00:00:00,null,null,906,null,P,null,null,null,18,28/04/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,28/04/2021 00:00:00
SGIPL=SALES',S-1-0-17-0,2,SGIPL-S-1,R,LC,GAS,null,1,Fixed,92500000,0,Standard Chartered Bank ,171020580802GS,Standard Chartered Bank ,529113741864-G,null,null,07/04/2021 00:00:00,08/03/2019 00:00:00,29/08/2021 00:00:00,null,null,906,null,O,All SN under FGSA DATED 28NOV2017 (AMD10),Y,Y,18,28/04/2021 00:00:00,29/04/2021 00:00:00,95,29/04/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,2,29/04/2021 00:00:00
SGIPL=SALES',S-1-0-17-0,2,SGIPL-S-1,R,LC,GAS,null,1,Fixed,92500000,0,Standard Chartered Bank ,171020580802GS,Standard Chartered Bank ,529113741864-G,null,null,07/04/2021 00:00:00,08/03/2019 00:00:00,29/08/2021 00:00:00,null,null,906,null,E,All SN under FGSA DATED 28NOV2017 (AMD10),N,Y,18,28/04/2021 00:00:00,30/08/2021 00:00:00,95,29/04/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,3,30/08/2021 00:00:00
SGIPL=SALES',S-1-0-16-0,1,SGIPL-S-1,R,LC,GAS,null,1,Fixed,92500000,0,Standard Chartered Bank ,171020580802GS,Standard Chartered Bank ,529113741864-G,null,null,07/04/2021 00:00:00,08/03/2019 00:00:00,29/08/2021 00:00:00,null,null,906,null,O,All SN under FGSA DATED 28NOV2017 (AMD10),Y,Y,18,30/03/2021 00:00:00,26/04/2021 00:00:00,95,26/04/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,1,26/04/2021 00:00:00
SGIPL=SALES',S-1-0-16-0,1,SGIPL-S-1,R,LC,GAS,null,1,Fixed,92500000,0,Standard Chartered Bank ,171020580802GS,Standard Chartered Bank ,529113741864-G,null,null,07/04/2021 00:00:00,08/03/2019 00:00:00,29/08/2021 00:00:00,null,null,906,null,E,All SN under FGSA DATED 28NOV2017 (AMD10),N,Y,18,30/03/2021 00:00:00,30/08/2021 00:00:00,95,26/04/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,2,30/08/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,1,PGPGPL-S-1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,07/05/2021 00:00:00,06/05/2021 00:00:00,31/12/2021 00:00:00,null,null,240,null,O,SN03 under FGSA dated 09 Oct 2021,Y,Y,45,29/04/2021 00:00:00,25/05/2021 00:00:00,95,25/05/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,2,25/05/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,1,PGPGPL-S-1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,07/05/2021 00:00:00,06/05/2021 00:00:00,31/12/2021 00:00:00,null,25/05/2021 00:00:00,240,null,R,SN03 under FGSA dated 09 Oct 2021,X,Y,45,29/04/2021 00:00:00,25/05/2021 00:00:00,95,25/05/2021 00:00:00,95,0,K,null,null,null,null,null,null,null,null,null,null,3,25/05/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,2,PGPGPL-S-1-V1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,07/05/2021 00:00:00,25/05/2021 00:00:00,31/12/2021 00:00:00,25/05/2021 00:00:00,null,240,null,A,SN03 under FGSA dated 09 Oct 2021,null,Y,95,25/05/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,25/05/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,1,PGPGPL-S-1,R,LC,null,null,1,null,10726000,null,null,null,null,null,null,null,30/04/2021 00:00:00,null,null,null,null,null,null,P,null,null,null,45,29/04/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,29/04/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,2,PGPGPL-S-1-V1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,01/07/2021 00:00:00,25/05/2021 00:00:00,31/12/2021 00:00:00,25/05/2021 00:00:00,null,240,null,A,SN03 under FGSA dated 09 Oct 2021 AMD01_PEND4AMD,null,Y,95,25/05/2021 00:00:00,21/07/2021 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,21/07/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,2,PGPGPL-S-1-V1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,01/07/2021 00:00:00,25/05/2021 00:00:00,31/12/2021 00:00:00,25/05/2021 00:00:00,null,240,null,D,SN03 under FGSA dated 09 Oct 2021 AMD01_PEND4AMD,null,Y,95,25/05/2021 00:00:00,21/07/2021 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,21/07/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,2,PGPGPL-S-1-V1,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,01/07/2021 00:00:00,25/05/2021 00:00:00,31/12/2021 00:00:00,25/05/2021 00:00:00,21/07/2021 00:00:00,240,null,R,SN03 under FGSA dated 09 Oct 2021 AMD01_PEND4AMD,X,null,95,25/05/2021 00:00:00,21/07/2021 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,4,21/07/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,3,PGPGPL-S-1-V2,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,01/07/2021 00:00:00,21/07/2021 00:00:00,31/12/2021 00:00:00,21/07/2021 00:00:00,null,240,null,A,SN03 under FGSA dated 09 Oct 2021 AMD01_PEND4AMD,null,null,104,21/07/2021 00:00:00,null,null,null,null,0,K,null,null,null,null,null,null,null,null,null,null,1,21/07/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,3,PGPGPL-S-1-V2,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,09/07/2021 00:00:00,21/07/2021 00:00:00,31/12/2021 00:00:00,21/07/2021 00:00:00,null,240,null,A,SN03 under FGSA dated 09 Oct 2021 AMD02_PEND4AMD,null,null,104,21/07/2021 00:00:00,21/07/2021 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,2,21/07/2021 00:00:00
PGPGPL=SALES',S-1-0-11-0,3,PGPGPL-S-1-V2,R,BG,GAS,null,1,Fixed,10726000,0,HDFC Bank Ltd,5WSSBLD211190002 ,Standard Chartered Bank ,529114131940-G,null,null,09/07/2021 00:00:00,21/07/2021 00:00:00,31/12/2021 00:00:00,21/07/2021 00:00:00,null,240,null,D,SN03 under FGSA dated 09 Oct 2021 AMD02_PEND4AMD,null,null,104,21/07/2021 00:00:00,21/07/2021 00:00:00,104,null,null,0,K,null,null,null,null,null,null,null,null,null,null,3,21/07/2021 00:00:00
