

<<START>>,<<FMS_SECURITY_MST>>,,,, 	(27-APR-2025 10:57:34)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825119,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,5,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,5,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,5,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,5,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,5,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,4,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,4,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,4,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,4,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,4,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,3,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,3,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,3,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,3,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,3,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,2,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,1,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825120,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825121,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825122,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825123,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825124,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825125,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825126,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825127,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825128,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825129,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825130,3,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825130,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825130,1,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825130,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825131,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825132,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825132,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825133,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825134,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825135,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825136,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825137,2,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825136,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825137,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825136,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825137,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825138,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825139,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825140,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825141,1,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825141,0,1,D, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825142,2,4,T, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825142,2,2,T, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825142,2,2,T, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,154, 0, 0,825142,1,2,T, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825142,0,1,T, 	(27-APR-2025 10:57:38)
2,154, 0, 0,825143,0,3,D, 	(27-APR-2025 10:57:38)
2,124, 0, 0,825144,2,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,124, 0, 0,825144,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,124, 0, 0,825144,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,124, 0, 0,825145,2,2,I, 	(27-APR-2025 10:57:38)
2,124, 0, 0,825145,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,124, 0, 0,825145,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825146,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825146,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825147,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825148,2,2,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825148,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825148,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825149,2,2,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825149,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,61, 0, 0,825149,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,211, 0, 0,825150,1,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,211, 0, 0,825150,0,1,I, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,159, 0, 0,825151,1,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,159, 0, 0,825151,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,186, 0, 0,825152,1,1,D, 	(27-APR-2025 10:57:38)
2,186, 0, 0,825152,0,1,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825153,5,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,5,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825153,4,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,4,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825153,3,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,3,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825153,2,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,2,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825153,1,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,1,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,2,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825153,0,1,T, 	(27-APR-2025 10:57:38)
2,166, 0, 0,825154,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825155,1,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,166, 0, 0,825155,0,1,T, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,64, 0, 0,825156,2,2,D, 	(27-APR-2025 10:57:38)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
2,null, , ,,,1,, 	(27-APR-2025 10:57:38)	 (Not Inserted)
