

<<START>>,<<FMS_BUY_DAILY_ALLOCATION>>,,,,,, 	(19-MAY-2025 12:02:14)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,81, 0, 0,824025, 0,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,81, 0, 0,824025, 0,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,124, 0, 0,824021, 2,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,124, 0, 0,824021, 2,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,81, 0, 0,824025, 0,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824014, 0,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,823090, 1,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,823090, 1,D, 	(19-MAY-2025 12:02:18)
2,124, 0, 0,824021, 2,I, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:18)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:18)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,20, 0, 0,825001, 0,T, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825003, 0,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825003, 0,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,825002, 2,T, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824015, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824007, 13,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
2,154, 0, 0,824016, 2,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,823053, 4,D, 	(19-MAY-2025 12:02:19)
2,1, 0, 0,824005, 21,D, 	(19-MAY-2025 12:02:19)
