

<<START>>,<<FMS_COUNTERPARTY_MST>>,, 	(09-APR-2025 19:16:45)
282 , LNG RIVER ORASHI , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CASTILLO DE SANTISTEBAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG BENUE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , PUTERI DELIMA SATU , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CLEAN ENERGY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS LINDOS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG BORNO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , PALU LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG BONNY II , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG OGUN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG ABUJA II , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , EXPRESS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SONANGOL SAMBIZANGA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GASLOG GENEVA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SYMPHONIC BREEZE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MACOMA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , PSKOV , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , METHANE NILE EAGLE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI CAMELLIA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRACILIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRAND ELENA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SOHAR LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BERGE ARZEW , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI ALAM , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG TENEGA AMPET , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI BEGAWAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SALALAH LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI BIJASKSANA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BRITISH RUBY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GOLAR MAZO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRAND MEREYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , HYUNDAI AQUAPIA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL SAHLA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL NUAMAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG PIONEER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL WAJBAH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL BIDDA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL GHASHAMIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CADIZ KNUTSEN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHARSAAH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI BALHAF , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MURWAB , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , OYO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KARAANA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL SADD , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHATTIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , TRINITY ARROW , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BW GDF SUEZ PARIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL REKAYYAT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , UMM BAB , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , UMMAL AMAD , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG ENUGU , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GASLOG SALEM , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL JASRA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHAZNAH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG IMO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ARCTIC AURORA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , WILPRIDE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG ONDO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS ALEXANDRIA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS TROY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS AGAMEMNON , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ASIA ENERGY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS MYSTRAS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARAN GAS APOLLONIA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GASLOG GIBRALTAR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BRITISH EMERALD , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GOLAR GLACIER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRACE COSMOS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CLEAN HORIZON , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GASLOG GLASGOW , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CORCOVADO LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BW GDF SUEZ BRUSSELS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , NEO ENERGY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , EJNAN  , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRANOSA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL THAKHIRA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG BAYELSA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SIMAISMA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG CROSS RIVER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG MARAN GAS ASCLEPIUS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRAND ANIVA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BRITISH MERCHANT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GASELYS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GALEA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG FINIMA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , EXCEL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , DUMMY VESSEL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MITHANE SHIRLEY ELISABETH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , BORNO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MAESK METHANE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL MARROUNA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL HAMLA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL GATTARA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , FUWAIRIT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL AREESH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL UTOURIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG SOKOTO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MAERSK MARIB , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL GHARIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHOR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL ZUBARAH , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL SAFLIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL BAHIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL RUWAIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ENERGY NAVIGATOR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ARCTIC LADY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL HUWAILA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , DUHAIL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG ADAMAWA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MAERSK ARWA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHARAITIYAT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL GHARRAFA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL DEEBEL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MESAIMEER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL ORAIQ , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL KHUWAIR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG SOLARIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG KHATTIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , TRINITY GLORY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GDF SUEZ CAPE ANN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , IBERICA KNUTSEN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , METHANE LYDON VOLNEY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , METHANE RITA ANDREA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CATALUNYA SPIRIT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , TEMBEK , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MAERSK MAGELLAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GEMMATA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GALEOMMA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GALLINA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG RIVER NIGER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , NIZWA LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MUSCAT LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CASTILLO DE VILLALBA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MAERSK QATAR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI BALQIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , EXCALLIBUR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SERI ANGKASA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GRANDIS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , IBRA LNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GOLAR FROST , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CLEAN POWER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ARWA SPIRIT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ZEKREET , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MILAHA RAS LAFFAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ONAIZA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL AAMRIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL DAAYEN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL THUMAMA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , FRAIHA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG RIVERS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GDF SUEZ POINT FORTIN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL SHAMAL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AL SHEEHANIYA , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG AKWA IBOM , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MADRID SPIRIT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , CLEAN OCEAN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , SEISHU MARU , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , VALENCIA KNUTSEN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , GOLAR SPIRIT , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG KANO , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , HONGKONG ENERGY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , MARVEL HAWK , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ITL , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LENA RIVER , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , ENERGY INTEGRITY , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , LNG ENTERPRISE , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , WEN CHENG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , TANGGUH PALUNG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , EXTREMADURA KNUTSEN , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:46)	 (Not Inserted)
282 , AMORE MIO I , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
282 , BW ENN SNOW LOTUS , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
282 , ENERGY ENDEAVOUR , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
282 , WUDANG , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
282 , KOOL BLIZZARD , 01/01/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,281,, 	(09-APR-2025 19:16:47)
 

TOTAL DATA INSERTED : ,0,, 	(09-APR-2025 19:16:47)
 

TOTAL SKIPPED DATA ,281,, 	(09-APR-2025 19:16:47)
 
<<END>>,<<FMS_SHIP_MST>>,, 	(09-APR-2025 19:16:47)
 

<<START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(09-APR-2025 19:16:47)
 
COMPANY_CD,TAX_STRUCT_CD,TAX_STRUCT_DTL,EFF_DT,TIMESTAMP
2, , BCD 5%, ECS 2% , 09/07/2024 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
2, , BCD 5%, ECS 2%, HECS 1% , 01/03/2007 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)
2, , BCD 2.5%, SWS 10% on BCD , 28/02/2024 00:00:00, 	(09-APR-2025 19:16:47)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,3,,, 	(09-APR-2025 19:16:47)
 

TOTAL DATA INSERTED : ,0,,, 	(09-APR-2025 19:16:47)
 

TOTAL SKIPPED DATA ,3,,, 	(09-APR-2025 19:16:47)
 
<<END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(09-APR-2025 19:16:47)
 

<<START>>,<<FMS_HOLIDAY_DTL>>, 	(09-APR-2025 19:16:47)
 
HOLIDAY_DT,HOLIDAY_NM,TIMESTAMP,
16/02/2025 00:00:00 , SUNDAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/01/2022 00:00:00 , MAKAR SANKRANTI/ PONGAL, 	(09-APR-2025 19:16:47)	 (Not Inserted)
26/01/2022 00:00:00 , REPUBLIC DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
01/03/2022 00:00:00 , MAHASHIVRATRI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
18/03/2022 00:00:00 , HOLI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
15/04/2022 00:00:00 , GOOD FRIDAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
03/05/2022 00:00:00 , ID-UL-FITR*/RAMADAN, 	(09-APR-2025 19:16:47)	 (Not Inserted)
15/08/2022 00:00:00 , INDEPENDANCE DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
19/08/2022 00:00:00 , KRISHNA JAYANTHI/ JANMASHTAMI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
31/08/2022 00:00:00 , GANESH CHATURTHI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
05/10/2022 00:00:00 , DURGA PUJA (VIJAY DASHMI)/ DUSSEHRA, 	(09-APR-2025 19:16:47)	 (Not Inserted)
24/10/2022 00:00:00 , NARAKA CHATURDASHI/ DIWALI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
26/10/2022 00:00:00 , DIWALI - BHAI DUJ, 	(09-APR-2025 19:16:47)	 (Not Inserted)
10/08/2021 00:00:00 , GANESH CHATURTHI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
15/10/2021 00:00:00 , DURGA PUJA / DASERA, 	(09-APR-2025 19:16:47)	 (Not Inserted)
10/09/2021 00:00:00 , GANESH CHATURTHI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
04/11/2021 00:00:00 , DIWALI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
05/11/2021 00:00:00 , BALIPADYAMI DEEPAVALI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
12/12/2020 00:00:00 , SECOND SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
25/12/2020 00:00:00 , CHIRSTMAS DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
26/12/2020 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
09/01/2021 00:00:00 , SECOND SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
23/01/2021 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
11/03/2021 00:00:00 , MAHASHIVRATRI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
29/03/2021 00:00:00 , HOLI 2ND DAY DHULETI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
01/04/2021 00:00:00 , BANK CLOSING, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/04/2021 00:00:00 , AMBEDKAR JAYANTI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
21/04/2021 00:00:00 , RAM NAVMI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/05/2021 00:00:00 , PARSHURAM JAYANTI RAMZAN EID, 	(09-APR-2025 19:16:47)	 (Not Inserted)
21/07/2021 00:00:00 , BAKRI EID, 	(09-APR-2025 19:16:47)	 (Not Inserted)
19/08/2021 00:00:00 , MUHARRAM, 	(09-APR-2025 19:16:47)	 (Not Inserted)
30/08/2021 00:00:00 , JANMASHTAMI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
02/10/2021 00:00:00 , MAHATMA GANDHI BIRTHDAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
08/10/2021 00:00:00 , SECOND SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
19/10/2021 00:00:00 , EID, 	(09-APR-2025 19:16:47)	 (Not Inserted)
22/10/2021 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
23/10/2021 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
12/11/2021 00:00:00 , SECOND SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
13/11/2021 00:00:00 , SECOND SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
27/11/2021 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
25/12/2021 00:00:00 , FOURTH SATURDAY DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
01/04/2022 00:00:00 , BANK CLOSING, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/04/2022 00:00:00 , MAHAVIR JAYANTI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
09/08/2022 00:00:00 , MUHARRAM, 	(09-APR-2025 19:16:47)	 (Not Inserted)
11/08/2022 00:00:00 , RASKHABANDAN, 	(09-APR-2025 19:16:47)	 (Not Inserted)
31/10/2022 00:00:00 , SARDAR VALLABHAI BIRTHDAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
18/12/2022 00:00:00 , MAHA SHIVRATRI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
26/01/2023 00:00:00 , REPUBLIC HOLIDAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
18/02/2023 00:00:00 , MAHASHIVRATRI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
08/03/2023 00:00:00 , HOLI , 	(09-APR-2025 19:16:47)	 (Not Inserted)
30/03/2023 00:00:00 , SHREE RAM NAVMI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
01/04/2023 00:00:00 , BANK CLOSING DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
04/04/2023 00:00:00 , MAHAVIR JANMA KALYANK, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/04/2023 00:00:00 , AMBEDAKAR JAYANTI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
29/06/2023 00:00:00 , BAKRI EID, 	(09-APR-2025 19:16:47)	 (Not Inserted)
15/08/2023 00:00:00 , INDEPENANCE DAY, 	(09-APR-2025 19:16:47)	 (Not Inserted)
07/09/2023 00:00:00 , JANMASTAMI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
19/09/2023 00:00:00 , SAMVATSARI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
28/09/2023 00:00:00 , EID , 	(09-APR-2025 19:16:47)	 (Not Inserted)
02/10/2023 00:00:00 , GANDHI JAYANTI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
24/10/2023 00:00:00 , DUSSHERA, 	(09-APR-2025 19:16:47)	 (Not Inserted)
31/10/2023 00:00:00 , SARDAR VALLABHAI PATE JAYANTI, 	(09-APR-2025 19:16:47)	 (Not Inserted)
14/11/2023 00:00:00 , GUJARAT NEW YEAR, 	(09-APR-2025 19:16:47)	 (Not Inserted)
25/12/2023 00:00:00 , CHIRSTMAS, 	(09-APR-2025 19:16:47)	 (Not Inserted)
