

<<START>>,<<FMS_TRADER_CONT_PLANT>>,,,,,,, 	(04-JUN-2025 09:18:02)
2,124, 0, 0,822029, 1,I, 	(04-JUN-2025 09:18:16)
2,124, 0, 0,822029, 0,I, 	(04-JUN-2025 09:18:16)
2,124, 0, 0,824021, 2,I, 	(04-JUN-2025 09:18:16)
2,124, 0, 0,824021, 1,I, 	(04-JUN-2025 09:18:16)
2,124, 0, 0,824021, 0,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,822030, 1,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,822030, 0,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,823093, 0,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824022, 2,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824022, 1,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824022, 0,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824023, 2,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824023, 1,I, 	(04-JUN-2025 09:18:16)
2,61, 0, 0,824023, 0,I, 	(04-JUN-2025 09:18:16)
2,211, 0, 0,823094, 1,I, 	(04-JUN-2025 09:18:16)
2,211, 0, 0,823094, 0,I, 	(04-JUN-2025 09:18:16)
2,159, 0, 0,823095, 1,D, 	(04-JUN-2025 09:18:16)
2,159, 0, 0,823095, 0,D, 	(04-JUN-2025 09:18:16)
2,186, 0, 0,823096, 1,D, 	(04-JUN-2025 09:18:16)
2,186, 0, 0,823096, 0,D, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 5,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 5,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 4,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 4,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 3,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 3,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 2,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 2,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 1,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 1,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823097, 0,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,823098, 0,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,824024, 1,T, 	(04-JUN-2025 09:18:16)
2,166, 0, 0,824024, 0,T, 	(04-JUN-2025 09:18:16)
2,64, 0, 0,823099, 2,D, 	(04-JUN-2025 09:18:16)
2,64, 0, 0,823099, 1,D, 	(04-JUN-2025 09:18:16)
2,64, 0, 0,823099, 0,D, 	(04-JUN-2025 09:18:16)
2,81, 0, 0,824025, 0,I, 	(04-JUN-2025 09:18:16)
2,181, 0, 0,824026, 1,I, 	(04-JUN-2025 09:18:16)
2,181, 0, 0,824026, 0,I, 	(04-JUN-2025 09:18:16)
2,268, 0, 0,821001, D,03/06/2021 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822031, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822032, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822033, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822034, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822035, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822036, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822037, D,28/03/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,278, 0, 0,823100, D,31/08/2023 00:00:00,170,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,278, 0, 0,823101, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,278, 0, 0,823102, D,21/07/2023 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,278, 0, 0,823103, T,05/12/2023 00:00:00,170,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,278, 0, 0,823104, D,20/09/2023 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822038, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822039, I,15/12/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822040, I,11/11/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,1, 0, 0,822041, I,28/10/2022 00:00:00,154,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,20, 0, 0,822042, D,08/06/2022 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,20, 0, 0,821002, D,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,20, 0, 0,821003, T,02/10/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,20, 0, 0,821004, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,20, 0, 0,821005, D,19/08/2021 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,15, 0, 0,822043, D,20/06/2022 00:00:00,18,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,15, 0, 0,822044, D,30/08/2022 00:00:00,44,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,15, 0, 0,822045, D,01/07/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,15, 0, 0,822046, D,28/04/2022 00:00:00,6,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)
2,51, 0, 0,822047, D,07/06/2022 00:00:00,110,Cargo without contract in FMS , 	(04-JUN-2025 09:18:16)

TOTAL DATA IN EXCEL : 496,,,,,,, 	(04-JUN-2025 09:18:16)
 

TOTAL DATA INSERTED : 411,,,,,,, 	(04-JUN-2025 09:18:16)
 

TOTAL SKIPPED DATA 85,,,,,,, 	(04-JUN-2025 09:18:16)
 
<<END>><<FMS_TRADER_BILLING_DTL>> 	(04-JUN-2025 09:18:16)
 

<<START>>,<<FMS_SECURITY_DEAL_MAP(P)>>,,,, 	(04-JUN-2025 09:18:29)
 
COMPANY_CD,CD,SEQ_NO,MAP_SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2, 1, 1, 0, 0 ,null,RIL-1-9-D-22009-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 2, 0, 0 ,null,RIL-1-10-D-22010-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 3, 0, 0 ,null,RIL-1-11-D-22011-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 4, 0, 0 ,null,RIL-1-12-D-22012-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 116, 5, 0, 0 ,null,SELNG--1-N-22013-,22002,N, 	(04-JUN-2025 09:18:29)
2, 116, 6, 0, 0 ,null,SELNG--1-N-21063-,21023,N, 	(04-JUN-2025 09:18:29)
2, 20, 7, 0, 0, null,AMNS--1-N-21064-,21024,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 20, 8, 0, 0, null,AMNS--1-N-21065-,21025,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 256, 9, 0, 0 ,null,SITME--1-N-21050-,21010,N, 	(04-JUN-2025 09:18:29)
2, 1, 10, 0, 0 ,null,RIL-0-1-D-22001-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 11, 0, 0 ,null,RIL-0-2-D-22002-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 12, 0, 0 ,null,RIL-0-3-D-22003-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 13, 0, 0 ,null,RIL-0-4-D-22004-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 14, 0, 0 ,null,RIL-0-5-D-22005-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 15, 0, 0 ,null,RIL-0-6-D-22006-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 16, 0, 0 ,null,RIL-0-7-D-22007-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 17, 0, 0 ,null,RIL-1-8-D-22008-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 1, 18, 0, 0 ,null,RIL-1-9-D-22009-0,22001,D, 	(04-JUN-2025 09:18:29)
2, 15, 19, 0, 0 ,null,HPCL-0-1-D-22014-0,22003,D, 	(04-JUN-2025 09:18:29)
2, 15, 20, 0, 0 ,null,HPCL-0-1-D-22020-0,22009,D, 	(04-JUN-2025 09:18:29)
2, 15, 21, 0, 0 ,null,HPCL-0-1-D-22020-0,22009,D, 	(04-JUN-2025 09:18:29)
2, 20, 22, 0, 0, null,AMNS--1-N-22022-,22011,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 23, 0, 0, null,SEMTPL--1-N-22029-,22017,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 24, 0, 0 ,null,SEMTPL-2-1-D-22031-5,22019,D, 	(04-JUN-2025 09:18:29)
2, 154, 25, 0, 0 ,null,SEMTPL-4-1-D-23003-0,23003,D, 	(04-JUN-2025 09:18:29)
2, 154, 26, 0, 0 ,null,SEMTPL-3-1-D-23001-0,23001,D, 	(04-JUN-2025 09:18:29)
2, 110, 27, 0, 0 ,null,SITMEFZ--1-N-23010-,23010,N, 	(04-JUN-2025 09:18:29)
2, 20, 28, 0, 0, null,AMNS--1-N-22028-,22016,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 29, 0, 0 ,null,SEMTPL-2-1-D-22034-5,22022,D, 	(04-JUN-2025 09:18:29)
2, 154, 30, 0, 0 ,null,SEMTPL-2-1-D-22031-5,22019,D, 	(04-JUN-2025 09:18:29)
2, 154, 31, 0, 0 ,null,SEMTPL-2-1-D-22031-5,22019,D, 	(04-JUN-2025 09:18:29)
2, 20, 32, 0, 0 ,null,AMNS-2-1-D-22033-2,22021,D, 	(04-JUN-2025 09:18:29)
2, 20, 33, 0, 0 ,null,AMNS-3-1-T-22036-1,22024,T, 	(04-JUN-2025 09:18:29)
2, 154, 34, 0, 0 ,null,SEMTPL-5-1-D-23004-0,23004,D, 	(04-JUN-2025 09:18:29)
2, 15, 35, 0, 0, null,HPCL--1-N-22019-,22008,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 20, 36, 0, 0 ,null,AMNS-1-1-T-22023-0,22012,T, 	(04-JUN-2025 09:18:29)
2, 154, 37, 0, 0, null,SEMTPL--1-N-22030-,22018,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 38, 0, 0 ,null,SEMTPL-2-1-D-22035-5,22023,D, 	(04-JUN-2025 09:18:29)
2, 154, 39, 0, 0 ,null,SEMTPL-6-1-D-23005-0,23005,D, 	(04-JUN-2025 09:18:29)
2, 154, 40, 0, 0 ,null,SEMTPL-11-1-D-23014-0,23013,D, 	(04-JUN-2025 09:18:29)
2, 110, 41, 0, 0 ,null,SITMEFZ--1-N-23007-,23007,N, 	(04-JUN-2025 09:18:29)
2, 116, 42, 0, 0 ,null,SELNG--1-N-22024-,22013,N, 	(04-JUN-2025 09:18:29)
2, 116, 43, 0, 0 ,null,SELNG--1-N-22024-,22013,N, 	(04-JUN-2025 09:18:29)
2, 154, 44, 0, 0 ,null,SEMTPL-2-1-D-22027-5,22015,D, 	(04-JUN-2025 09:18:29)
2, 154, 45, 0, 0 ,null,SEMTPL-2-1-D-22032-5,22020,D, 	(04-JUN-2025 09:18:29)
2, 51, 46, 0, 0, null,ONGC-3-1-D-23001-0,23001,D, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 20, 47, 0, 0 ,null,AMNS-4-1-T-23002-1,23002,T, 	(04-JUN-2025 09:18:29)
2, 154, 48, 0, 0 ,null,SEMTPL-7-1-D-23006-0,23006,D, 	(04-JUN-2025 09:18:29)
2, 51, 49, 0, 0 ,null,ONGC-0-1-D-22015-0,22004,D, 	(04-JUN-2025 09:18:29)
2, 20, 50, 0, 0 ,null,AMNS-0-1-D-22016-0,22005,D, 	(04-JUN-2025 09:18:29)
2, 15, 51, 0, 0 ,null,HPCL-0-1-D-22017-0,22006,D, 	(04-JUN-2025 09:18:29)
2, 15, 52, 0, 0 ,null,HPCL-0-1-D-22018-0,22007,D, 	(04-JUN-2025 09:18:29)
2, 15, 53, 0, 0 ,null,HPCL-1-1-D-22021-0,22010,D, 	(04-JUN-2025 09:18:29)
2, 110, 54, 0, 0 ,null,SITMEFZ--1-N-23011-,23011,N, 	(04-JUN-2025 09:18:29)
2, 15, 55, 0, 0, null,HPCL--1-N-22019-,22008,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 56, 0, 0 ,null,SEMTPL-11-1-D-23014-0,23013,D, 	(04-JUN-2025 09:18:29)
2, 154, 57, 0, 0 ,null,SEMTPL-1-1-D-22026-0,22014,D, 	(04-JUN-2025 09:18:29)
2, 154, 58, 0, 0 ,null,SEMTPL-8-1-D-23008-3,23008,D, 	(04-JUN-2025 09:18:29)
2, 154, 59, 0, 0 ,null,SEMTPL-9-1-D-23009-0,23009,D, 	(04-JUN-2025 09:18:29)
2, 186, 60, 0, 0 ,null,VEDALTD-1-1-D-23016-1,23015,D, 	(04-JUN-2025 09:18:29)
2, 159, 61, 0, 0 ,null,CAIRENH-1-1-D-23017-1,23016,D, 	(04-JUN-2025 09:18:29)
2, 51, 62, 0, 0 ,null,ONGC-1-1-D-23018-0,23017,D, 	(04-JUN-2025 09:18:29)
2, 278, 63, 0, 0 ,null,SEMTEXP-0-1-D-23029-0,23027,D, 	(04-JUN-2025 09:18:29)
2, 20, 64, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 110, 65, 0, 0 ,null,SITMEFZ--1-N-23015-,23014,N, 	(04-JUN-2025 09:18:29)
2, 154, 66, 0, 0 ,null,SEMTPL-10-1-D-23021-1,23019,D, 	(04-JUN-2025 09:18:29)
2, 154, 67, 0, 0 ,null,SEMTPL-10-1-D-23021-1,23019,D, 	(04-JUN-2025 09:18:29)
2, 110, 68, 0, 0 ,null,SITMEFZ--1-N-23025-,23023,N, 	(04-JUN-2025 09:18:29)
2, 278, 69, 0, 0 ,null,SEMTEXP-0-1-D-23026-0,23024,D, 	(04-JUN-2025 09:18:29)
2, 278, 70, 0, 0 ,null,SEMTEXP-0-1-D-23026-0,23024,D, 	(04-JUN-2025 09:18:29)
2, 166, 71, 0, 0 ,null,ESSAREX-1-1-T-23027-5,23025,T, 	(04-JUN-2025 09:18:29)
2, 1, 72, 0, 0 ,null,RIL-4-1-D-23038-4,23035,D, 	(04-JUN-2025 09:18:29)
2, 110, 73, 0, 0 ,null,SITMEFZ--1-N-23024-,23022,N, 	(04-JUN-2025 09:18:29)
2, 166, 74, 0, 0 ,null,ESSAREX-1-1-T-23033-5,23031,T, 	(04-JUN-2025 09:18:29)
2, 278, 75, 0, 0 ,null,SEMTEXP-0-1-D-23022-0,23020,D, 	(04-JUN-2025 09:18:29)
2, 278, 76, 0, 0 ,null,SEMTEXP-0-1-D-23023-0,23021,D, 	(04-JUN-2025 09:18:29)
2, 110, 77, 0, 0 ,null,SITMEFZ--1-N-23034-,23032,N, 	(04-JUN-2025 09:18:29)
2, 154, 78, 0, 0 ,null,SEMTPL-12-1-D-23036-0,23033,D, 	(04-JUN-2025 09:18:29)
2, 64, 79, 0, 0 ,null,IGSPL-1-1-D-23030-2,23028,D, 	(04-JUN-2025 09:18:29)
2, 20, 80, 0, 0 ,null,AMNS-6-1-T-23031-0,23029,T, 	(04-JUN-2025 09:18:29)
2, 20, 81, 0, 0 ,null,AMNS-5-1-T-23032-0,23030,T, 	(04-JUN-2025 09:18:29)
2, 278, 82, 0, 0 ,null,SEMTEXP-0-1-T-23039-0,23036,T, 	(04-JUN-2025 09:18:29)
2, 20, 83, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 20, 84, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 20, 85, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 1, 86, 0, 0 ,null,RIL-3-1-D-23019-13,23018,D, 	(04-JUN-2025 09:18:29)
2, 1, 87, 0, 0 ,null,RIL-3-2-D-23020-13,23018,D, 	(04-JUN-2025 09:18:29)
2, 110, 88, 0, 0 ,null,SITMEFZ--1-N-23028-,23026,N, 	(04-JUN-2025 09:18:29)
2, 110, 89, 0, 0 ,null,SITMEFZ--1-N-24002-,24002,N, 	(04-JUN-2025 09:18:29)
2, 110, 90, 0, 0 ,null,SITMEFZ--2-N-24003-,24002,N, 	(04-JUN-2025 09:18:29)
2, 110, 91, 0, 0 ,null,SITMEFZ--3-N-24004-,24002,N, 	(04-JUN-2025 09:18:29)
2, 166, 92, 0, 0 ,null,ESSAREX-2-1-T-24005-1,24003,T, 	(04-JUN-2025 09:18:29)
2, 1, 93, 0, 0 ,null,RIL-2-1-D-23012-21,23012,D, 	(04-JUN-2025 09:18:29)
2, 1, 94, 0, 0 ,null,RIL-2-2-D-23013-21,23012,D, 	(04-JUN-2025 09:18:29)
2, 154, 95, 0, 0 ,null,SEMTPL-14-1-D-24008-2,24006,D, 	(04-JUN-2025 09:18:29)
2, 154, 96, 0, 0 ,null,SEMTPL-15-1-D-24012-0,24010,D, 	(04-JUN-2025 09:18:29)
2, 154, 97, 0, 0 ,null,SEMTPL-16-1-D-24012-0,24010,D, 	(04-JUN-2025 09:18:29)
2, 154, 98, 0, 0 ,null,SEMTPL-17-1-D-24012-0,24010,D, 	(04-JUN-2025 09:18:29)
2, 154, 99, 0, 0 ,null,SEMTPL-18-1-D-24012-1,24010,D, 	(04-JUN-2025 09:18:29)
2, 110, 100, 0, 0 ,null,SITMEFZ--1-N-25001-,25001,N, 	(04-JUN-2025 09:18:29)
2, 20, 101, 0, 0 ,null,AMNS-9-1-T-25002-0,25002,T, 	(04-JUN-2025 09:18:29)
2, 1, 102, 0, 0 ,null,RIL-5-1-D-24014-1,24012,D, 	(04-JUN-2025 09:18:29)
2, 110, 103, 0, 0 ,null,SITMEFZ--1-N-24011-,24009,N, 	(04-JUN-2025 09:18:29)
2, 154, 104, 0, 0 ,null,SEMTPL-19-1-T-24013-2,24011,T, 	(04-JUN-2025 09:18:29)
2, 110, 105, 0, 0 ,null,SITMEFZ--1-N-24006-,24004,N, 	(04-JUN-2025 09:18:29)
2, 154, 106, 0, 0 ,null,SEMTPL-13-1-D-24007-0,24005,D, 	(04-JUN-2025 09:18:29)
2, 110, 107, 0, 0 ,null,SITMEFZ--1-N-24010-,24008,N, 	(04-JUN-2025 09:18:29)
2, 110, 108, 0, 0 ,null,SITMEFZ--1-N-24010-,24008,N, 	(04-JUN-2025 09:18:29)
2, 20, 109, 0, 0 ,null,AMNS-7-1-T-23037-1,23034,T, 	(04-JUN-2025 09:18:29)
2, 20, 110, 0, 0 ,null,AMNS-7-1-T-23037-1,23034,T, 	(04-JUN-2025 09:18:29)
2, 110, 111, 0, 0 ,null,SITMEFZ--1-N-23040-,23037,N, 	(04-JUN-2025 09:18:29)
2, 20, 112, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 20, 113, 0, 0 ,null,AMNS-8-1-T-24001-1,24001,T, 	(04-JUN-2025 09:18:29)
2, 110, 114, 0, 0 ,null,SITMEFZ--1-N-24015-,24013,N, 	(04-JUN-2025 09:18:29)
2, 110, 115, 0, 0 ,null,SITMEFZ--1-N-25003-,25003,N, 	(04-JUN-2025 09:18:29)
2, 154, 116, 0, 0 ,null,SEMTPL-14-1-D-24009-2,24007,D, 	(04-JUN-2025 09:18:29)
2, 154, 117, 0, 0, null,SEMTPL--1-N-24010-,24008,N, 	(04-JUN-2025 09:18:29)	 (Not Inserted)
2, 154, 118, 0, 0 ,null,SEMTPL-20-1-D-25004-0,25004,D, 	(04-JUN-2025 09:18:29)

TOTAL DATA IN EXCEL : 118 	(04-JUN-2025 09:18:29)
 

TOTAL DATA INSERTED : 108 	(04-JUN-2025 09:18:29)
 

TOTAL SKIPPED DATA 10 	(04-JUN-2025 09:18:29)
 
<<END>><<FMS_SECURITY_DEAL_MAP(P)>> 	(04-JUN-2025 09:18:29)
 

<<START>>,<<FMS_SECURITY_MST(P)>>,,,, 	(04-JUN-2025 09:18:34)
 
COMPANY_CD,CD,SEQ_NO,SEQ_REV_NO,GX,TIMESTAMP
2,1 ,1, 0 ,K,RIL-1-9-D-22009-0,RIL-CBM-S-10, 	(04-JUN-2025 09:18:34)
2,1 ,2, 0 ,K,RIL-1-10-D-22010-0,RIL-CBM-S-11, 	(04-JUN-2025 09:18:34)
2,1 ,3, 0 ,K,RIL-1-11-D-22011-0,RIL-CBM-S-12, 	(04-JUN-2025 09:18:34)
2,1 ,4, 0 ,K,RIL-1-12-D-22012-0,RIL-CBM-S-13, 	(04-JUN-2025 09:18:34)
2,116 ,5, 0 ,K,SELNG-1-1-N-22013-0,SELNG-S-2, 	(04-JUN-2025 09:18:34)
2,116 ,6, 0 ,K,SELNG-1-1-N-21063-0,SELNG-S-1, 	(04-JUN-2025 09:18:34)
2,null ,7 ,, ,AMNS-1-1-N-21064-0,AM/NS-T-S-1, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,null ,8 ,, ,AMNS-1-1-N-21065-0,AM/NS-T-S-2, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,256 ,9, 0 ,K,SITME-1-1-N-21050-0,SITME-S-1, 	(04-JUN-2025 09:18:34)
2,1 ,10, 0 ,K,RIL-0-1-D-22001-0,RIL-CBM-S-1, 	(04-JUN-2025 09:18:34)
2,1 ,11, 0 ,K,RIL-0-2-D-22002-0,RIL-CBM-S-2, 	(04-JUN-2025 09:18:34)
2,1 ,12, 0 ,K,RIL-0-3-D-22003-0,RIL-CBM-S-3, 	(04-JUN-2025 09:18:34)
2,1 ,13, 0 ,K,RIL-0-4-D-22004-0,RIL-CBM-S-4, 	(04-JUN-2025 09:18:34)
2,1 ,14, 0 ,K,RIL-0-5-D-22005-0,RIL-CBM-S-5, 	(04-JUN-2025 09:18:34)
2,1 ,15, 0 ,K,RIL-0-6-D-22006-0,RIL-CBM-S-6, 	(04-JUN-2025 09:18:34)
2,1 ,16, 0 ,K,RIL-0-7-D-22007-0,RIL-CBM-S-7, 	(04-JUN-2025 09:18:34)
2,1 ,17, 0 ,K,RIL-1-8-D-22008-0,RIL-CBM-S-8, 	(04-JUN-2025 09:18:34)
2,1 ,18, 0 ,K,RIL-1-9-D-22009-0,RIL-CBM-S-9, 	(04-JUN-2025 09:18:34)
2,15 ,19, 0 ,K,HPCL-0-1-D-22014-0,HPCL-S-13, 	(04-JUN-2025 09:18:34)
2,15 ,20, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-18, 	(04-JUN-2025 09:18:34)
2,15 ,21, 0 ,K,HPCL-0-1-D-22020-0,HPCL-S-19, 	(04-JUN-2025 09:18:34)
2,null ,22 ,, ,AMNS-1-1-N-22022-0,AMNS-S-13, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,null ,23 ,, ,SEMTPL-1-1-N-22029-0,SEMTIPL-S-7, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,154 ,24, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-10, 	(04-JUN-2025 09:18:34)
2,154 ,25, 0 ,K,SEMTPL-4-1-D-23003-0,SEMTIPL-S-17, 	(04-JUN-2025 09:18:34)
2,154 ,26, 0 ,K,SEMTPL-3-1-D-23001-0,SEMTIPL-S-18, 	(04-JUN-2025 09:18:34)
2,110 ,27, 0 ,K,SITMEFZ-3-1-N-23010-0,SITMEFZ-S-2, 	(04-JUN-2025 09:18:34)
2,null ,28 ,, ,AMNS-3-1-N-22028-0,AMNS-S-16, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,154 ,29, 0 ,K,SEMTPL-2-1-D-22034-5,SEMTIPL-S-13, 	(04-JUN-2025 09:18:34)
2,154 ,30, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-9, 	(04-JUN-2025 09:18:34)
2,154 ,31, 0 ,K,SEMTPL-2-1-D-22031-5,SEMTIPL-S-11, 	(04-JUN-2025 09:18:34)
2,20 ,32, 0 ,K,AMNS-2-1-D-22033-2,AMNS-S-19, 	(04-JUN-2025 09:18:34)
2,20 ,33, 0 ,K,AMNS-3-1-T-22036-1,AMNS-S-20, 	(04-JUN-2025 09:18:34)
2,154 ,34, 0 ,K,SEMTPL-5-1-D-23004-0,SEMTIPL-S-19, 	(04-JUN-2025 09:18:34)
2,null ,35 ,, ,HPCL-5-1-N-22019-0,HPCL-S-17, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,20 ,36, 0 ,K,AMNS-1-1-T-22023-0,AMNS-S-14, 	(04-JUN-2025 09:18:34)
2,null ,37 ,, ,SEMTPL-1-1-N-22030-0,SEMTIPL-S-8, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,154 ,38, 0 ,K,SEMTPL-2-1-D-22035-5,SEMTIPL-S-14, 	(04-JUN-2025 09:18:34)
2,154 ,39, 0 ,K,SEMTPL-6-1-D-23005-0,SEMTIPL-S-20, 	(04-JUN-2025 09:18:34)
2,154 ,40, 0 ,K,SEMTPL-11-1-D-23014-0,SEMTIPL-S-25, 	(04-JUN-2025 09:18:34)
2,110 ,41, 0 ,K,SITMEFZ-11-1-N-23007-0,SITMEFZ-S-1, 	(04-JUN-2025 09:18:34)
2,116 ,42, 0 ,K,SELNG-11-1-N-22024-0,SELNG-S-3, 	(04-JUN-2025 09:18:34)
2,116 ,43, 0 ,K,SELNG-11-1-N-22024-0,SELNG-S-5, 	(04-JUN-2025 09:18:34)
2,154 ,44, 0 ,K,SEMTPL-2-1-D-22027-5,SEMTIPL-S-6, 	(04-JUN-2025 09:18:34)
2,154 ,45, 0 ,K,SEMTPL-2-1-D-22032-5,SEMTIPL-S-12, 	(04-JUN-2025 09:18:34)
2,null ,46 ,, ,ONGC-3-1-D-23001-0,ONGC-S-6, 	(04-JUN-2025 09:18:34)	 (Not Inserted)
2,20 ,47, 0 ,K,AMNS-4-1-T-23002-1,AMNS-S-22, 	(04-JUN-2025 09:18:34)
2,154 ,48, 0 ,K,SEMTPL-7-1-D-23006-0,SEMTIPL-S-21, 	(04-JUN-2025 09:18:34)
2,51 ,49, 0 ,K,ONGC-0-1-D-22015-0,ONGC-S-1, 	(04-JUN-2025 09:18:34)
2,20 ,50, 0 ,K,AMNS-0-1-D-22016-0,AM/NS-T-S-3, 	(04-JUN-2025 09:18:34)
2,15 ,51, 0 ,K,HPCL-0-1-D-22017-0,HPCL-S-14, 	(04-JUN-2025 09:18:34)
2,15 ,52, 0 ,K,HPCL-0-1-D-22018-0,HPCL-S-15, 	(04-JUN-2025 09:18:34)
2,15 ,53, 0 ,K,HPCL-1-1-D-22021-0,HPCL-S-20, 	(04-JUN-2025 09:18:34)
