

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(10-SEP-2025 17:22:44)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,3,0,18, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,3,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,10, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,3,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,10, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,4,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,3,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,3,0,18, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,3,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,3,0,2, 	(10-SEP-2025 17:22:51)
RIL,3,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,4,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,3,0,5, 	(10-SEP-2025 17:22:51)
RIL,3,0,8, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,10, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,10, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,3,0,1, 	(10-SEP-2025 17:22:51)
RIL,3,0,16, 	(10-SEP-2025 17:22:51)
RIL,3,0,17, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,10, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,1,9, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,5, 	(10-SEP-2025 17:22:51)
RIL,2,1,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,3,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,2, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,1, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,8, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,4, 	(10-SEP-2025 17:22:51)
RIL,2,1,3, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,1,7, 	(10-SEP-2025 17:22:51)
RIL,2,0,6, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,4, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,5, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,1, 	(10-SEP-2025 17:22:51)
RIL,2,0,2, 	(10-SEP-2025 17:22:51)
RIL,2,0,3, 	(10-SEP-2025 17:22:51)
RIL,,5,0,15, 	(10-SEP-2025 17:22:51)
RIL,,1,0,15, 	(10-SEP-2025 17:22:51)
RIL,,3,0,15, 	(10-SEP-2025 17:22:51)
RIL,,2,0,15, 	(10-SEP-2025 17:22:51)
RIL,,3,0,15, 	(10-SEP-2025 17:22:51)
RIL,,1,0,15, 	(10-SEP-2025 17:22:51)
RIL,,5,0,15, 	(10-SEP-2025 17:22:51)
RIL,,2,0,15, 	(10-SEP-2025 17:22:51)
MGL,2,0,1, 	(10-SEP-2025 17:22:51)
MGL,3,0,1, 	(10-SEP-2025 17:22:51)
